query,document,judgment
bathtub mat,B00RENLJE2,1.0
bathtub mat,B00NT1CGJ0,1.0
bathtub mat,B07HMJQ13X,1.0
bellas story,B085YB6MBJ,0.1
bellas story,B084HL7JD9,0.1
bellas story,B07CMVJLGF,0.1
bellas story,B01EAHZJ7C,0.1
bellas story,B00EXBRFYG,0.1
bellas story,1588384233,0.1
bellas story,1530296994,0.1
bellas story,1484767209,0.1
bellas story,1414348118,0.1
bellas story,0996168958,0.1
bellas story,099616894X,0.1
bellas story,0996168931,0.1
bellas story,0769658628,0.1
bellas story,0736435921,0.1
bellas story,0736435794,0.1
bellas story,1250212766,1.0
black buttons,B085BZFBYJ,1.0
black buttons,B082DZH8LB,0.1
black buttons,B07VQPJX5S,1.0
black buttons,B07R5ZKHHK,1.0
black buttons,B07KGHZR5H,1.0
black buttons,B07JC6N25J,1.0
black buttons,B07J43TJXQ,1.0
black buttons,B086181H8G,1.0
black buttons,B073PWVM5Y,1.0
black buttons,B07219NW9Q,1.0
black buttons,B01MDTXG9W,1.0
black buttons,B01M7WX59Q,1.0
black buttons,B00RCOM07I,1.0
black buttons,B00RCDXCMG,1.0
black buttons,B00OK6M0XK,1.0
black buttons,B07C5QMRTT,1.0
black socks ladies mesh,B08954K9BH,1.0
black socks ladies mesh,B07V6JZF7V,0.1
black socks ladies mesh,B07ST54RSP,1.0
black socks ladies mesh,B07MZYDLDY,0.0
black socks ladies mesh,B07L42QCBH,0.1
black socks ladies mesh,B077TBXTGT,1.0
black socks ladies mesh,B075PBFVZP,1.0
black socks ladies mesh,B06XS9LPM4,0.0
black socks ladies mesh,B00NOU65VQ,0.1
black socks ladies mesh,B00KBXBA5U,1.0
black socks ladies mesh,B00HVBHZL8,1.0
black socks ladies mesh,B00HVBHWQ6,1.0
black socks ladies mesh,B0016CJIZE,0.1
black socks ladies mesh,B015Z02DH2,0.1
blu ray grabador interno,B088BJKRJL,0.1
blu ray grabador interno,B0887XPT2Q,0.1
blu ray grabador interno,B086X8WGC8,1.0
blu ray grabador interno,B07YZJ1GJ4,1.0
blu ray grabador interno,B081JXCT4K,0.1
blu ray grabador interno,B07Z2SS7JD,1.0
blu ray grabador interno,B08BJ3XPQB,1.0
blu ray grabador interno,B081R5CS4L,1.0
blu ray grabador interno,B08BJ5CBNG,1.0
blu ray grabador interno,B07XBM2R2G,1.0
blu ray grabador interno,B08HWYGP64,0.1
blu ray grabador interno,B08R89FN61,1.0
blu ray grabador interno,B08VW52GNX,1.0
blu ray grabador interno,B08X1XHRL9,0.1
blu ray grabador interno,B091KRBMCJ,1.0
blu ray grabador interno,B092DRKNM3,0.1
blu ray grabador interno,B092HZY2HB,0.1
blu ray grabador interno,B092MMRMH1,0.1
blu ray grabador interno,B08DFQFVSB,0.1
blu ray grabador interno,B07RT9FG95,0.1
blu ray grabador interno,B007IXNFBI,0.1
blu ray grabador interno,B07PJKL8NW,1.0
blu ray grabador interno,B07QZYLJBF,0.0
blu ray grabador interno,B00ASJ11TC,1.0
blu ray grabador interno,B00CM7JM4E,0.1
blu ray grabador interno,B00DRHOL44,1.0
blu ray grabador interno,B00F0SQL6O,1.0
blu ray grabador interno,B00F0SQLR8,1.0
blu ray grabador interno,B00YFDI40G,0.1
blu ray grabador interno,B00Z1LXAJG,0.1
blu ray grabador interno,B00DRHOLGC,1.0
blu ray grabador interno,B01MAWMTII,0.0
blu ray grabador interno,B01N51O929,0.0
blu ray grabador interno,B074CDMYRJ,1.0
blu ray grabador interno,B075YNWZG1,1.0
blu ray grabador interno,B079LR2Q67,1.0
blu ray grabador interno,B07KYS595N,0.1
blu ray grabador interno,B07MCXKDNM,0.1
blu ray grabador interno,B07PDBYX48,0.0
blu ray grabador interno,B013J7P05U,1.0
blue poster,B07QNYQMZ8,1.0
blue poster,B085NVKPX8,1.0
blue poster,B0835RVWSJ,1.0
blue poster,B0824MCGM9,1.0
blue poster,B081LTLHSC,1.0
blue poster,B07YBSKRSM,1.0
blue poster,B07S3Z69Q8,1.0
blue poster,B07F1792YR,1.0
blue poster,B000ACIY60,1.0
blue poster,B076FJQP2X,1.0
blue poster,B075TDYR6P,1.0
blue poster,B01N6DZ15K,1.0
blue poster,B00P1CQREK,1.0
blue poster,B00MWSCQ5K,1.0
blue poster,B007KQCOEC,1.0
blue poster,B07CXP62XF,1.0
blue pro scooter,B081J6JY1D,1.0
blue pro scooter,B081D9K62Z,1.0
blue pro scooter,B07WXMNFM2,1.0
blue pro scooter,B07VLBQZCQ,0.1
blue pro scooter,B07NC88F5S,1.0
blue pro scooter,B07LBP79W7,1.0
blue pro scooter,B07JGR3VDD,1.0
blue pro scooter,B083T9XKW7,1.0
blue pro scooter,B07H8QWW1J,0.1
blue pro scooter,B07GX4ZB7Q,1.0
blue pro scooter,B075GL6YHL,1.0
blue pro scooter,B073ZNJL1N,1.0
blue pro scooter,B01EINEEW4,1.0
blue pro scooter,B012NOTP3I,1.0
blue pro scooter,B00D9JGWYC,1.0
blue pro scooter,B07J9LQ9T4,1.0
blue rocking chair,B0752VPYLP,1.0
blue rocking chair,B084MFKDV9,0.1
blue rocking chair,B07T54QCG1,1.0
blue rocking chair,B07S7QBZ81,1.0
blue rocking chair,B07QBJMMLT,1.0
blue rocking chair,B07PNP31KK,1.0
blue rocking chair,B07HN1FTHQ,1.0
blue rocking chair,B079XPBJL6,0.1
blue rocking chair,B00TM2LJMU,1.0
blue rocking chair,B01N7D3BQF,1.0
blue rocking chair,B017T56304,0.1
blue rocking chair,B00TM2LJKW,1.0
blue rocking chair,B00R3NZOYY,1.0
blue rocking chair,B00D4JYR62,1.0
blue rocking chair,B003WAL860,1.0
blue rocking chair,B079S5NCQB,1.0
bluray movie collection,B07VZ3QY9C,1.0
bluray movie collection,B07QJSGRZF,1.0
bluray movie collection,B07FQCQT5M,1.0
bluray movie collection,B07FDVCMMT,1.0
bluray movie collection,B07C9D8SZ4,1.0
bluray movie collection,B074G79614,1.0
bluray movie collection,B074BN8M53,1.0
bluray movie collection,B074BL54SG,1.0
bluray movie collection,B06WD8YS8M,1.0
bluray movie collection,B01LW929BG,1.0
bluray movie collection,B01FJ39CHY,1.0
bluray movie collection,B01C42GYQA,1.0
bluray movie collection,B01BDCTH9S,0.1
bluray movie collection,B016OLA17U,1.0
bluray movie collection,B00H14WTLQ,1.0
bluray movie collection,B01M1CE2UI,1.0
box frame,B07D4BD47F,0.0
box frame,B07WHX9LML,1.0
box frame,B07VM41Z8X,1.0
box frame,B07VHHPZX9,1.0
box frame,B07SJVFFKP,1.0
box frame,B07QR6XSK3,0.0
box frame,B07K6H8618,0.0
box frame,B07BKYYL8Y,1.0
box frame,B0753JTSPQ,1.0
box frame,B071JGCBH8,0.0
box frame,B01M07SSCA,0.0
box frame,B01C8PIVKA,0.0
box frame,B01AS4WB2C,0.0
box frame,B00NPVCPRM,0.0
box frame,B00M16A0AQ,0.0
box frame,B006MISZOC,0.0
broadway t shirts,B07Z2CWGHN,1.0
broadway t shirts,B07X6Y38KG,1.0
broadway t shirts,B07N11TMQQ,1.0
broadway t shirts,B07L942CSY,1.0
broadway t shirts,B07L5BMBP5,1.0
broadway t shirts,B07L1VQSWR,1.0
broadway t shirts,B07KWMG2GS,1.0
broadway t shirts,B07Z5NNWVR,1.0
broadway t shirts,B07H6JV4SK,1.0
broadway t shirts,B07F8GWCN5,1.0
broadway t shirts,B07DDS85B1,1.0
broadway t shirts,B079N11TXN,1.0
broadway t shirts,B078GVF5Q1,1.0
broadway t shirts,B0747VNL6H,1.0
broadway t shirts,B072R5BH8D,1.0
broadway t shirts,B07KVZWP2B,1.0
bts love yourself bag,B081HFMK19,1.0
bts love yourself bag,B07Y2RYHN7,1.0
bts love yourself bag,B07WZXYHQY,0.01
bts love yourself bag,B07VFDTTQW,0.01
bts love yourself bag,B07TJ8C8VB,1.0
bts love yourself bag,B07QFW1D9J,1.0
bts love yourself bag,B07PJH4FZF,1.0
bts love yourself bag,B081RSXPGT,1.0
bts love yourself bag,B07KQTW1K8,1.0
bts love yourself bag,B07K1ZTGYG,1.0
bts love yourself bag,B07HSW7FRG,1.0
bts love yourself bag,B07GZVJND4,1.0
bts love yourself bag,B07G2Q8C1W,1.0
bts love yourself bag,B07FYFB2FC,1.0
bts love yourself bag,B00QNWKUJK,0.1
bts love yourself bag,B07L3N9XMF,0.1
cantu detangler,B07Q2FTBSQ,1.0
cantu detangler,B07NQCBRKK,0.1
cantu detangler,B07N5LDVMV,0.1
cantu detangler,B079Z17BL6,1.0
cantu detangler,B01LTIAUHE,0.1
cantu detangler,B01LTIAUGU,0.1
cantu detangler,B01LTIAUGA,1.0
cantu detangler,B01LTIAUFQ,0.1
cantu detangler,B01LTIAUEM,1.0
cantu detangler,B01LTIAU6K,0.1
cantu detangler,B018USXC4Y,0.1
cantu detangler,B0178H3QPS,1.0
cantu detangler,B00OFUU1T6,0.1
cantu detangler,B00EV6151W,0.1
cantu detangler,B00CGN9LQ8,0.01
cantu detangler,B01LTIAUAG,0.1
cardigan,B07QP224Z3,1.0
cardigan,B07L335BYH,1.0
cardigan,B07GNPPCWR,1.0
cardigan,B07GDTTNZ3,1.0
cardigan,B07FNGNXMG,1.0
cardigan,B07F2LRQK3,1.0
cardigan,B07DNN5FCL,1.0
cardigan,B07NDLLT6Y,1.0
cardigan,B07D5CTJY4,1.0
cardigan,B07C635HZZ,1.0
cardigan,B07C282X2N,1.0
cardigan,B078PG5WTL,1.0
cardigan,B0753YWTB2,1.0
cardigan,B0744BXSDT,1.0
cardigan,B06XWYQB9G,1.0
cardigan,B07DDRYGMM,1.0
cardigan,B07YGQBDL6,1.0
cardigan,B07SN9RS13,1.0
cardigan,B07RZ9W2WP,0.0
cardigan,B07KY1DS8W,1.0
cardigan,B07HKBP5V9,1.0
cardigan,B07HD5VN9P,1.0
cardigan,B07GR6Y4VM,1.0
cardigan,B07FKGW2C3,1.0
cardigan,B07F26RXVZ,1.0
cardigan,B07BK212TY,1.0
cardigan,B07BJ8MKF1,1.0
cardigan,B075XL43S6,1.0
cardigan,B075XFX37V,1.0
cardigan,B0738JTXFJ,0.0
cardigan,B06XHX288G,1.0
cardigan,B07F2LRY52,1.0
cascos con microfono,B07KYDM7CP,1.0
cascos con microfono,B07V5DP7GJ,1.0
cascos con microfono,B07TS27RF7,1.0
cascos con microfono,B07SHGQM4D,1.0
cascos con microfono,B07QZVSJZS,1.0
cascos con microfono,B07QYV5Z1G,1.0
cascos con microfono,B07KK5YFXD,1.0
cascos con microfono,B07SCKVB54,1.0
cascos con microfono,B07GD9GRWV,1.0
cascos con microfono,B07G8258NT,1.0
cascos con microfono,B078MJ4VND,1.0
cascos con microfono,B073SDGM9K,1.0
cascos con microfono,B07H1HYVGG,1.0
cascos con microfono,B0711LKKGD,1.0
cascos con microfono,B06XWPVPY1,1.0
cascos con microfono,B005BFCNYU,1.0
cat birthday box,B08DLWPVFG,0.1
cat birthday box,B08832D2KY,0.0
cat birthday box,B085BYRC7W,1.0
cat birthday box,B081BB6HG4,0.1
cat birthday box,B07WLCQZ26,0.01
cat birthday box,B07SB1N8WD,0.01
cat birthday box,B07HC6TTM8,1.0
cat birthday box,B07G584SHG,1.0
cat birthday box,B07C68264W,0.0
cat birthday box,B07BVPNTBR,0.0
cat birthday box,B071FSLHRV,0.1
cat birthday box,B06ZY43PDR,0.1
cat birthday box,B01MZG3OA7,1.0
cat birthday box,B01JEAANSK,0.01
cat birthday box,B011U3ZX52,1.0
cat birthday box,B07CL1F7H2,0.1
cat christmas bow tie,B08NYRX18L,0.1
cat christmas bow tie,B08NZGGY25,1.0
cat christmas bow tie,B095CFN6GC,0.1
cat christmas bow tie,B096MKPBSJ,0.1
cat christmas bow tie,B0987MPY4H,1.0
cat christmas bow tie,B099K2BRDS,1.0
cat christmas bow tie,B099W29VWG,0.0
cat christmas bow tie,B09BC8DWKP,1.0
cat christmas bow tie,B09D76T46H,1.0
cat christmas bow tie,B09BLTK3H5,1.0
cat christmas bow tie,B09C4QV8XD,1.0
cat christmas bow tie,B09DY2Q8Y4,1.0
cat christmas bow tie,B09DYDZB4Y,1.0
cat christmas bow tie,B09DYSDNHR,1.0
cat christmas bow tie,B09GM51JZ8,1.0
cat christmas bow tie,B09GPXQYJQ,0.1
cat christmas bow tie,B08MQPFVSJ,1.0
cat christmas bow tie,B09BDYLFV8,1.0
cat christmas bow tie,B08L39KG5B,1.0
cat christmas bow tie,B09FPSYXDB,1.0
cat christmas bow tie,B08JK5JXDV,1.0
cat christmas bow tie,B0767HRR7C,1.0
cat christmas bow tie,B07JQ736LC,1.0
cat christmas bow tie,B08KZYKF39,1.0
cat christmas bow tie,B07JZ6JTV5,1.0
cat christmas bow tie,B07K9P6RDT,1.0
cat christmas bow tie,B07Y4YZ8G9,1.0
cat christmas bow tie,B07YJLL82G,1.0
cat christmas bow tie,B07YXWSNDF,1.0
cat christmas bow tie,B07Z1MS7DV,1.0
cat christmas bow tie,B07YHQT13C,1.0
cat christmas bow tie,B07ZKQF7F3,1.0
cat christmas bow tie,B07ZKCMLW6,1.0
cat christmas bow tie,B08HHLWXHG,1.0
cat christmas bow tie,B08GJMFRMK,1.0
cat christmas bow tie,B08DK2W6LR,1.0
cat christmas bow tie,B08HJ2QPQ9,1.0
cat christmas bow tie,B082NW3GCR,1.0
cat christmas bow tie,B081PZS4BZ,1.0
cat christmas bow tie,B088HDVKMT,0.1
cat pee deterrent,B07N316V8C,1.0
cat pee deterrent,B07GLZP593,1.0
cat pee deterrent,B0721735K9,1.0
cat pee deterrent,B071PFFX7W,1.0
cat pee deterrent,B01AVIIFRA,1.0
cat pee deterrent,B01A5KLUG2,1.0
cat pee deterrent,B018BVZFG8,1.0
cat pee deterrent,B07Q3H459V,0.0
cat pee deterrent,B00KQ2P3K4,1.0
cat pee deterrent,B00CKFL93K,1.0
cat pee deterrent,B004XZB0QQ,1.0
cat pee deterrent,B0025184RS,1.0
cat pee deterrent,B000PKUUU0,1.0
cat pee deterrent,B000KVUTIM,1.0
cat pee deterrent,B0002XJ11E,1.0
cat pee deterrent,B00OI20SXA,1.0
chad wild clay merch spy kit,B01KWORC86,0.1
chad wild clay merch spy kit,B01HGIUVW0,0.0
chad wild clay merch spy kit,B074PC7Y64,0.01
chad wild clay merch spy kit,B019K8JVTI,0.0
chad wild clay merch spy kit,B07V4M92W6,1.0
chad wild clay merch spy kit,B07YYGHXHJ,0.1
chad wild clay merch spy kit,B07KSK51GN,0.0
chad wild clay merch spy kit,B00K74KFIG,1.0
chad wild clay merch spy kit,B00K74KCJS,0.1
chad wild clay merch spy kit,B00K74K996,1.0
chad wild clay merch spy kit,B00K74K4J6,0.01
chad wild clay merch spy kit,B00K74K176,0.01
chad wild clay merch spy kit,B00IVOM8IY,0.01
chad wild clay merch spy kit,B00EEZQPHO,0.01
chad wild clay merch spy kit,B00CNNPPVG,0.01
chad wild clay merch spy kit,1849564884,0.1
chain lingerie,B07PPSRGKX,1.0
chain lingerie,B07ZTBMQ3T,1.0
chain lingerie,B07YD6YKZD,1.0
chain lingerie,B07SDLPDBJ,1.0
chain lingerie,B082F87W4C,1.0
chain lingerie,B07RMFGBTY,1.0
chain lingerie,B07QX8KZLP,0.1
chain lingerie,B07J2ZTBC3,1.0
chain lingerie,B06XY5N9MF,0.1
chain lingerie,B07BKYTDMP,1.0
chain lingerie,B074V5RPC8,0.1
chain lingerie,B073Q4GSQZ,1.0
chain lingerie,B01JPF9OEI,1.0
chain lingerie,B01COY8WX6,1.0
chain lingerie,B00FAIMNP2,1.0
chain lingerie,B07C1VXJKQ,1.0
checkbook covers for personal checkbook,B07N5K9N23,1.0
checkbook covers for personal checkbook,B085HC6G53,1.0
checkbook covers for personal checkbook,B084DW4PYK,1.0
checkbook covers for personal checkbook,B07TF9TNYB,1.0
checkbook covers for personal checkbook,B07SH9T4FR,1.0
checkbook covers for personal checkbook,B07PWK6TNT,1.0
checkbook covers for personal checkbook,B07PK8VDKB,1.0
checkbook covers for personal checkbook,B07DRBNQLG,1.0
checkbook covers for personal checkbook,B01FTCJX9W,1.0
checkbook covers for personal checkbook,B07CL6Z7Z4,1.0
checkbook covers for personal checkbook,B079NJY95W,1.0
checkbook covers for personal checkbook,B0752VFPK4,1.0
checkbook covers for personal checkbook,B0752TPG42,1.0
checkbook covers for personal checkbook,B0752KNC9T,1.0
checkbook covers for personal checkbook,B07526R19C,1.0
checkbook covers for personal checkbook,B07D1PTTMY,1.0
cheetah print jeans,B0824PSN24,0.0
cheetah print jeans,B07V2KN2PP,0.1
cheetah print jeans,B07T6C47RZ,1.0
cheetah print jeans,B07T445S84,1.0
cheetah print jeans,B07S9BT14Q,0.1
cheetah print jeans,B07PP4HC2X,0.1
cheetah print jeans,B07P4F6PVM,0.1
cheetah print jeans,B07N7T987R,1.0
cheetah print jeans,B07J6Z5K4Y,0.0
cheetah print jeans,B07KMS95RZ,0.1
cheetah print jeans,B07KJ4T7LK,0.0
cheetah print jeans,B07J56631Z,0.0
cheetah print jeans,B07HGTGMRG,0.1
cheetah print jeans,B07GZ11D23,0.1
cheetah print jeans,B07BY6XVR5,1.0
cheetah print jeans,B07M79MCBB,0.0
chillys bottle,B07Q621HVV,0.1
chillys bottle,B07Y1DNNT6,0.1
chillys bottle,B07XBLJ3RD,0.1
chillys bottle,B07VMKLGGR,0.1
chillys bottle,B07TJS3LX1,0.1
chillys bottle,B07S4J71BD,1.0
chillys bottle,B07QKW3XMC,0.1
chillys bottle,B07L3F9H5V,0.1
chillys bottle,B07K6JZ5X3,0.1
chillys bottle,B07GKSMFZG,0.1
chillys bottle,B07GJLTM1P,1.0
chillys bottle,B07DF8HQYB,0.1
chillys bottle,B072LV772S,0.1
chillys bottle,B06XKPNWBP,0.1
chillys bottle,B06W56H22Q,1.0
chillys bottle,B01GKGF098,0.1
chuck,B089QZW1JB,0.0
chuck,B0877BG132,0.0
chuck,B07YSZD4QZ,0.0
chuck,B07VB9ZWZ1,0.0
chuck,B07N82BCK9,0.0
chuck,B06XGZG3JT,0.0
chuck,B01MUHK8CT,0.0
chuck,B01MS224ZQ,0.0
chuck,B0077EBWVI,0.0
chuck,B00442OI8U,1.0
chuck,B00389XW6Y,1.0
chuck,B001GBLO3E,1.0
chuck,B000VU2SW2,1.0
chuck,B000VAYEC4,0.0
chuck,B000U63ZHO,0.0
chuck,B0081JP1YM,1.0
citizen limited edition,B071FBZLWN,0.1
citizen limited edition,B07ZPKW7NM,0.1
citizen limited edition,B07S6XJQ3G,1.0
citizen limited edition,B07P4GWRKY,0.1
citizen limited edition,B07NHC4FLW,1.0
citizen limited edition,B07F7M8L3Q,0.1
citizen limited edition,B0756HL4D3,1.0
citizen limited edition,B01LOGR1PU,1.0
citizen limited edition,B01IF54GTW,0.1
citizen limited edition,B00UMD8JEY,0.1
citizen limited edition,B00UMD8ICW,0.1
citizen limited edition,B00KCF86SG,0.1
citizen limited edition,B00DBUVIVQ,0.1
citizen limited edition,B0012IP0D6,0.1
citizen limited edition,B000EQU15O,0.1
citizen limited edition,B00YWK13DW,0.1
cloud lamps hanging,B084ZHW76P,1.0
cloud lamps hanging,B081DNZDS9,0.1
cloud lamps hanging,B07ZQC2Q4K,1.0
cloud lamps hanging,B07YZMH42J,0.1
cloud lamps hanging,B07XLL3PN5,1.0
cloud lamps hanging,B07VT1XQLY,1.0
cloud lamps hanging,B07V1XT8ZL,1.0
cloud lamps hanging,B07N87CQDX,1.0
cloud lamps hanging,B078VZZZ17,0.1
cloud lamps hanging,B0795R836B,0.1
cloud lamps hanging,B0767QS296,1.0
cloud lamps hanging,B073CKW4WB,0.1
cloud lamps hanging,B072R612FJ,0.1
cloud lamps hanging,B06XKJXSNT,0.1
cloud lamps hanging,B00M3A2PLM,0.1
cloud lamps hanging,B07G78W52Y,1.0
coffee+table+tray,B087F9GXRT,1.0
coffee+table+tray,B084KT6JHC,1.0
coffee+table+tray,B084GVXFB1,1.0
coffee+table+tray,B081RKQY68,1.0
coffee+table+tray,B07YXQYY9Q,1.0
coffee+table+tray,B07YVNC2SC,1.0
coffee+table+tray,B07XK9XGJT,1.0
coffee+table+tray,B07X4TWY3T,1.0
coffee+table+tray,B07VFXXGSK,1.0
coffee+table+tray,B07VDWLGHR,1.0
coffee+table+tray,B07MC5RW33,0.1
coffee+table+tray,B07L3GD8JG,0.1
coffee+table+tray,B07K1VTT8L,0.1
coffee+table+tray,B07B54Q139,0.1
coffee+table+tray,B01MZIPI7E,1.0
coffee+table+tray,B00OLKAJS8,1.0
cojin grande animales,B07ZHBPVS5,1.0
cojin grande animales,B07Y9WSS6R,0.1
cojin grande animales,B07Y9K21WC,0.1
cojin grande animales,B07WZJJ1SL,0.0
cojin grande animales,B07WHXVNH9,0.1
cojin grande animales,B07W3G8M93,1.0
cojin grande animales,B07PHPCGLQ,0.1
cojin grande animales,B07LG77FBL,0.0
cojin grande animales,B07KC1NPMC,0.1
cojin grande animales,B07DCC7FW3,0.0
cojin grande animales,B07D1KGJ6Y,1.0
cojin grande animales,B07B9LPRDT,0.1
cojin grande animales,B073XLDR15,1.0
cojin grande animales,B073S6NSG4,0.0
cojin grande animales,B00F381ERC,1.0
cojin grande animales,B07H3KTYKG,0.1
columbia women,B07RFT64GV,1.0
columbia women,B07MY9LTYJ,1.0
columbia women,B07K73GZJB,1.0
columbia women,B07K2V893F,1.0
columbia women,B07DQ9RGQD,1.0
columbia women,B073WGMBVG,1.0
columbia women,B072M3CL2R,1.0
columbia women,B0814BTJL2,1.0
columbia women,B00DQYPM6O,1.0
columbia women,B00BW0UKRU,1.0
columbia women,B008MWJWRK,1.0
columbia women,B008CDT6E8,1.0
columbia women,B0089CCSUG,1.0
columbia women,B003NX8CPQ,1.0
columbia women,B001MF68QW,1.0
columbia women,B00ZGU7NX6,1.0
connection without contact,B08YJ1KZ4S,0.01
connection without contact,B07XTSFQM1,0.0
connection without contact,B07NNNVSQT,0.0
connection without contact,B07DCRVBYX,0.0
connection without contact,B072N7WRHS,0.0
connection without contact,B00TJ0PGDS,0.0
connection without contact,B004O2A29E,1.0
connection without contact,B003H03SDQ,0.0
connection without contact,B001GI94SO,0.0
connection without contact,B000X98XS4,0.0
connection without contact,B00006LVEU,0.0
connection without contact,B0000537AJ,0.0
connection without contact,1735026409,0.0
connection without contact,1606795201,1.0
connection without contact,0679775439,0.0
connection without contact,B0015DRO14,0.0
costumes capes,B08CN42W8Z,1.0
costumes capes,B08CMNLXN3,1.0
costumes capes,B08D6K2GLM,1.0
costumes capes,B07ZTZJZ9C,1.0
costumes capes,B07X7W97CJ,1.0
costumes capes,B07WT2T5H7,1.0
costumes capes,B07WGGZWKR,1.0
costumes capes,B081Q8L9LH,1.0
costumes capes,B07SR9M44T,1.0
costumes capes,B075K795MS,1.0
costumes capes,B075K88Y8P,1.0
costumes capes,B07FZWML5M,1.0
costumes capes,B07W4HTKFL,1.0
costumes capes,B07GPM9VFH,1.0
costumes capes,B07HQBJ8XQ,1.0
costumes capes,B07GPFJNYP,1.0
cruz comunion niño,B09516KGNG,0.01
cruz comunion niño,B07VJK7MCT,1.0
cruz comunion niño,B07VM5S61S,1.0
cruz comunion niño,B07ZJ2NH3X,1.0
cruz comunion niño,B082WHTFYH,1.0
cruz comunion niño,B084DBB84Y,0.0
cruz comunion niño,B084G59VMK,0.0
cruz comunion niño,B085TKLGCR,1.0
cruz comunion niño,B085TKWMRC,0.0
cruz comunion niño,B08J74F9ZM,0.01
cruz comunion niño,B08M8XR652,1.0
cruz comunion niño,B08MF39SBG,0.0
cruz comunion niño,B08VDRTNDT,0.0
cruz comunion niño,B08Z4DFWTL,0.0
cruz comunion niño,B0921JBZNF,0.01
cruz comunion niño,B092937D3R,1.0
cruz comunion niño,B07V5GV6FS,1.0
cruz comunion niño,B08H2B16PJ,1.0
cruz comunion niño,B08QZG8C8C,1.0
cruz comunion niño,B07QNPXV16,1.0
cruz comunion niño,B07P8MNTGJ,1.0
cruz comunion niño,B07QLJQSDD,0.0
cruz comunion niño,B0067TS7XK,1.0
cruz comunion niño,B00N1T9ANK,1.0
cruz comunion niño,B01AUO8ZT8,1.0
cruz comunion niño,B01IJFG5C4,0.0
cruz comunion niño,B01NBIELYR,1.0
cruz comunion niño,B073H7LRG9,0.0
cruz comunion niño,B075TC62WQ,1.0
cruz comunion niño,B076TFP72B,1.0
cruz comunion niño,B01N5BO4E3,0.0
cruz comunion niño,B0792DMP3S,0.0
cruz comunion niño,B07743NR6B,0.0
cruz comunion niño,B07H59VX95,0.0
cruz comunion niño,B07H3XX3B8,0.0
cruz comunion niño,B07GDFJXJH,1.0
cruz comunion niño,B07L4WN7FH,1.0
cruz comunion niño,B07FPDX1KF,0.0
cruz comunion niño,B07DLN24L6,1.0
cruz comunion niño,B07GB8HQL5,1.0
cute kitchen mat,B07Z7WV8KF,1.0
cute kitchen mat,B07S3T63NY,1.0
cute kitchen mat,B07RWZ8JRY,0.1
cute kitchen mat,B07QCZNY6N,0.1
cute kitchen mat,B07PWXB79X,1.0
cute kitchen mat,B07P7FT8FK,1.0
cute kitchen mat,B07P6HH3XH,0.1
cute kitchen mat,B07YJHR2R8,0.1
cute kitchen mat,B07L9SPJ4W,0.1
cute kitchen mat,B074PRG199,1.0
cute kitchen mat,B071J2YDC3,0.1
cute kitchen mat,B06WLJX7J8,0.1
cute kitchen mat,B01CZHPJX8,1.0
cute kitchen mat,B012OOFYY6,0.1
cute kitchen mat,B007SLWP0C,0.1
cute kitchen mat,B07LFPKS4J,0.1
deku sweatshirt,B08DR9ZJZ4,0.1
deku sweatshirt,B082ZFLH7Z,1.0
deku sweatshirt,B0832FBTZY,1.0
deku sweatshirt,B085MJTNX4,1.0
deku sweatshirt,B086RMGH9P,1.0
deku sweatshirt,B087PN2GXR,1.0
deku sweatshirt,B08CSMRWTH,1.0
deku sweatshirt,B08DFVBWTS,1.0
deku sweatshirt,B08HGT5RT5,1.0
deku sweatshirt,B09H4Z653C,1.0
deku sweatshirt,B08HX6DXSZ,1.0
deku sweatshirt,B08QFQ5BMY,0.1
deku sweatshirt,B08R726HQZ,1.0
deku sweatshirt,B08TBQKS1X,1.0
deku sweatshirt,B08TRB1ZYY,1.0
deku sweatshirt,B09688QCJP,0.1
deku sweatshirt,B09CYRT23R,1.0
deku sweatshirt,B082MPQRN7,0.1
deku sweatshirt,B08HVGRG6K,1.0
deku sweatshirt,B0824GRWKG,0.1
deku sweatshirt,B07TRHRPJP,1.0
deku sweatshirt,B081JMKRZF,1.0
deku sweatshirt,B07F74HQ6D,1.0
deku sweatshirt,B07FVY97YQ,1.0
deku sweatshirt,B07FY3N55S,1.0
deku sweatshirt,B07G11CBT5,0.1
deku sweatshirt,B07G82TD2F,0.1
deku sweatshirt,B07N2MKZ85,1.0
deku sweatshirt,B081JP3S4Y,1.0
deku sweatshirt,B07PNB1FTB,1.0
deku sweatshirt,B07PNH8G9X,0.1
deku sweatshirt,B07N2SDZB6,1.0
deku sweatshirt,B07QRV7FCG,0.1
deku sweatshirt,B07RNBQWVJ,0.1
deku sweatshirt,B07RTG46J7,0.1
deku sweatshirt,B07TS1585B,1.0
deku sweatshirt,B07VKPKS7H,1.0
deku sweatshirt,B07W1DCS9X,1.0
deku sweatshirt,B07ZK933KD,0.1
deku sweatshirt,B07PPL8N12,1.0
delgaden pm,B07L7BF3VP,0.1
delgaden pm,B07NSHGJK1,0.1
delgaden pm,B07PJ3NYH3,0.1
delgaden pm,B07QWPB3NF,0.1
delgaden pm,B07TVMKRR2,0.1
delgaden pm,B07W8S6TC3,0.1
delgaden pm,B07WPWNQCQ,0.0
delgaden pm,B07WSSKYH4,0.0
delgaden pm,B0851T3XGP,0.0
delgaden pm,B082YFHHVY,0.1
